nombre_original,nombre_nuevo,conjunto,ruta_original
IMG_20260619_161242.jpg,taxi_amarillo_train_0031.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_161242.jpg
IMG_20260705_174344.jpg,taxi_amarillo_train_0032.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_174344.jpg
IMG_20260711_080219.jpg,taxi_amarillo_train_0033.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_080219.jpg
IMG_20260618_154900.jpg,taxi_amarillo_train_0034.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154900.jpg
IMG_20260619_161756.jpg,taxi_amarillo_train_0035.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_161756.jpg
IMG_20260619_161615.jpg,taxi_amarillo_train_0036.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_161615.jpg
IMG_20260705_170936.jpg,taxi_amarillo_train_0037.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_170936.jpg
IMG_20260619_160716.jpg,taxi_amarillo_train_0038.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_160716.jpg
IMG_20260715_124014.jpg,taxi_amarillo_train_0039.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124014.jpg
IMG_20260715_082040.jpg,taxi_amarillo_train_0040.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082040.jpg
IMG_20260703_160332.jpg,taxi_amarillo_train_0041.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_160332.jpg
IMG_20260630_183229.jpg,taxi_amarillo_train_0042.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_183229.jpg
IMG_20260718_143746.jpg,taxi_amarillo_train_0043.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260718_143746.jpg
IMG_20260715_123454.jpg,taxi_amarillo_train_0044.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123454.jpg
IMG_20260630_154742.jpg,taxi_amarillo_train_0045.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_154742.jpg
IMG_20260715_123530.jpg,taxi_amarillo_train_0046.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123530.jpg
IMG_20260705_175210.jpg,taxi_amarillo_train_0047.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_175210.jpg
IMG_20260618_154620.jpg,taxi_amarillo_train_0048.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154620.jpg
IMG_20260618_155158.jpg,taxi_amarillo_train_0049.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155158.jpg
IMG_20260715_083246.jpg,taxi_amarillo_train_0050.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_083246.jpg
IMG_20260618_155239.jpg,taxi_amarillo_train_0051.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155239.jpg
IMG_20260711_084317.jpg,taxi_amarillo_train_0052.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_084317.jpg
IMG_20260618_155617.jpg,taxi_amarillo_train_0053.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155617.jpg
IMG_20260715_125056.jpg,taxi_amarillo_train_0054.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125056.jpg
IMG_20260618_154429.jpg,taxi_amarillo_train_0055.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154429.jpg
IMG_20260715_125927.jpg,taxi_amarillo_train_0056.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125927.jpg
IMG_20260715_131448.jpg,taxi_amarillo_train_0057.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_131448.jpg
IMG_20260701_090155.jpg,taxi_amarillo_train_0058.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_090155.jpg
IMG_20260715_124811.jpg,taxi_amarillo_train_0059.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124811.jpg
IMG_20260703_183522.jpg,taxi_amarillo_train_0060.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_183522.jpg
IMG_20260715_123636.jpg,taxi_amarillo_train_0061.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123636.jpg
IMG_20260711_080420.jpg,taxi_amarillo_train_0062.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_080420.jpg
IMG_20260618_160027.jpg,taxi_amarillo_train_0063.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_160027.jpg
IMG_20260630_154233.jpg,taxi_amarillo_train_0064.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_154233.jpg
IMG_20260618_154428.jpg,taxi_amarillo_train_0065.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154428.jpg
IMG_20260715_082719.jpg,taxi_amarillo_train_0066.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082719.jpg
IMG_20260715_130018.jpg,taxi_amarillo_train_0067.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_130018.jpg
IMG_20260715_123336.jpg,taxi_amarillo_train_0068.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123336.jpg
IMG_20260618_154213.jpg,taxi_amarillo_train_0069.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154213.jpg
IMG_20260703_183203.jpg,taxi_amarillo_train_0070.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_183203.jpg
IMG_20260618_160527.jpg,taxi_amarillo_train_0071.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_160527.jpg
IMG_20260715_083130.jpg,taxi_amarillo_train_0072.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_083130.jpg
IMG_20260705_174437.jpg,taxi_amarillo_train_0073.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_174437.jpg
IMG_20260703_183012.jpg,taxi_amarillo_train_0074.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_183012.jpg
IMG_20260705_170606.jpg,taxi_amarillo_train_0075.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_170606.jpg
IMG_20260618_162123.jpg,taxi_amarillo_train_0076.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_162123.jpg
IMG_20260715_082216.jpg,taxi_amarillo_train_0077.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082216.jpg
IMG_20260618_155451.jpg,taxi_amarillo_train_0078.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155451.jpg
IMG_20260619_161638.jpg,taxi_amarillo_train_0079.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_161638.jpg
IMG_20260715_123124.jpg,taxi_amarillo_train_0080.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123124.jpg
IMG_20260715_123956.jpg,taxi_amarillo_train_0081.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123956.jpg
IMG_20260618_155045.jpg,taxi_amarillo_train_0082.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155045.jpg
IMG_20260703_182526.jpg,taxi_amarillo_train_0083.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_182526.jpg
IMG_20260715_125021.jpg,taxi_amarillo_train_0084.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125021.jpg
IMG_20260715_124653.jpg,taxi_amarillo_train_0085.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124653.jpg
IMG_20260618_154802.jpg,taxi_amarillo_train_0086.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154802.jpg
IMG_20260619_160921.jpg,taxi_amarillo_train_0087.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_160921.jpg
IMG_20260630_154946.jpg,taxi_amarillo_train_0088.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_154946.jpg
IMG_20260618_154456.jpg,taxi_amarillo_train_0089.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154456.jpg
IMG_20260715_123758.jpg,taxi_amarillo_train_0090.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123758.jpg
IMG_20260715_124826.jpg,taxi_amarillo_train_0091.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124826.jpg
IMG_20260711_081349.jpg,taxi_amarillo_train_0092.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_081349.jpg
IMG_20260715_123753.jpg,taxi_amarillo_train_0093.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123753.jpg
IMG_20260705_170514.jpg,taxi_amarillo_train_0094.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_170514.jpg
IMG_20260709_143226.jpg,taxi_amarillo_train_0095.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260709_143226.jpg
IMG_20260619_151936.jpg,taxi_amarillo_train_0096.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_151936.jpg
IMG_20260629_155244.jpg,taxi_amarillo_train_0097.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260629_155244.jpg
IMG_20260619_161448.jpg,taxi_amarillo_train_0098.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_161448.jpg
IMG_20260711_084910.jpg,taxi_amarillo_train_0099.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_084910.jpg
IMG_20260715_125311.jpg,taxi_amarillo_train_0100.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125311.jpg
IMG_20260618_160537.jpg,taxi_amarillo_train_0101.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_160537.jpg
IMG_20260705_171110.jpg,taxi_amarillo_train_0102.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_171110.jpg
IMG_20260715_125044.jpg,taxi_amarillo_train_0103.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125044.jpg
IMG_20260618_160346.jpg,taxi_amarillo_train_0104.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_160346.jpg
IMG_20260701_171531.jpg,taxi_amarillo_train_0105.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_171531.jpg
IMG_20260701_112705.jpg,taxi_amarillo_train_0106.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_112705.jpg
IMG_20260701_085214.jpg,taxi_amarillo_train_0107.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_085214.jpg
IMG_20260715_123707.jpg,taxi_amarillo_train_0108.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123707.jpg
IMG_20260715_132733.jpg,taxi_amarillo_train_0109.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_132733.jpg
IMG_20260701_090001.jpg,taxi_amarillo_train_0110.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_090001.jpg
IMG_20260703_142306.jpg,taxi_amarillo_train_0111.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_142306.jpg
IMG_20260619_160736.jpg,taxi_amarillo_train_0112.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_160736.jpg
IMG_20260711_082912.jpg,taxi_amarillo_train_0113.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_082912.jpg
IMG_20260618_154939.jpg,taxi_amarillo_train_0114.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154939.jpg
IMG_20260714_205008.jpg,taxi_amarillo_train_0115.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260714_205008.jpg
IMG_20260623_171052.jpg,taxi_amarillo_train_0116.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260623_171052.jpg
IMG_20260705_170242.jpg,taxi_amarillo_train_0117.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_170242.jpg
IMG_20260715_130704.jpg,taxi_amarillo_train_0118.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_130704.jpg
IMG_20260705_174812.jpg,taxi_amarillo_train_0119.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_174812.jpg
IMG_20260705_165831.jpg,taxi_amarillo_train_0120.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_165831.jpg
IMG_20260715_122934.jpg,taxi_amarillo_train_0121.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_122934.jpg
IMG_20260715_124702.jpg,taxi_amarillo_train_0122.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124702.jpg
IMG_20260715_125215.jpg,taxi_amarillo_train_0123.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125215.jpg
IMG_20260619_160234.jpg,taxi_amarillo_train_0124.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_160234.jpg
IMG_20260711_084731.jpg,taxi_amarillo_train_0125.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_084731.jpg
IMG_20260715_125521.jpg,taxi_amarillo_train_0126.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_125521.jpg
IMG_20260715_123147.jpg,taxi_amarillo_train_0127.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123147.jpg
IMG_20260705_171356.jpg,taxi_amarillo_train_0128.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_171356.jpg
IMG_20260701_112818.jpg,taxi_amarillo_train_0129.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_112818.jpg
IMG_20260705_180441.jpg,taxi_amarillo_train_0130.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_180441.jpg
IMG_20260711_081020.jpg,taxi_amarillo_train_0131.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_081020.jpg
IMG_20260618_154324.jpg,taxi_amarillo_train_0132.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154324.jpg
IMG_20260715_082603.jpg,taxi_amarillo_train_0133.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082603.jpg
IMG_20260703_142412.jpg,taxi_amarillo_train_0134.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_142412.jpg
IMG_20260711_081225.jpg,taxi_amarillo_train_0135.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_081225.jpg
IMG_20260712_153051.jpg,taxi_amarillo_train_0136.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260712_153051.jpg
IMG_20260715_123412.jpg,taxi_amarillo_train_0137.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123412.jpg
IMG_20260715_124144.jpg,taxi_amarillo_train_0138.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_124144.jpg
IMG_20260619_152850.jpg,taxi_amarillo_train_0139.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_152850.jpg
IMG_20260711_083507.jpg,taxi_amarillo_train_0140.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_083507.jpg
IMG_20260715_082305.jpg,taxi_amarillo_train_0141.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082305.jpg
IMG_20260701_172047.jpg,taxi_amarillo_train_0142.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_172047.jpg
IMG_20260618_154646.jpg,taxi_amarillo_train_0143.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_154646.jpg
IMG_20260711_151048.jpg,taxi_amarillo_train_0144.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_151048.jpg
IMG_20260618_155230.jpg,taxi_amarillo_train_0145.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260618_155230.jpg
IMG_20260705_171424.jpg,taxi_amarillo_train_0146.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_171424.jpg
IMG_20260705_173533.jpg,taxi_amarillo_train_0147.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_173533.jpg
IMG_20260711_081239.jpg,taxi_amarillo_train_0148.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260711_081239.jpg
IMG_20260715_123737.jpg,taxi_amarillo_train_0149.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123737.jpg
IMG_20260705_171613.jpg,taxi_amarillo_train_0150.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_171613.jpg
IMG_20260619_151958.jpg,taxi_amarillo_train_0151.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_151958.jpg
IMG_20260703_183827.jpg,taxi_amarillo_train_0152.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260703_183827.jpg
IMG_20260630_153926.jpg,taxi_amarillo_train_0153.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_153926.jpg
IMG_20260715_083133.jpg,taxi_amarillo_train_0154.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_083133.jpg
IMG_20260718_144300.jpg,taxi_amarillo_train_0155.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260718_144300.jpg
IMG_20260715_082159.jpg,taxi_amarillo_train_0156.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_082159.jpg
IMG_20260701_090140.jpg,taxi_amarillo_train_0157.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260701_090140.jpg
IMG_20260715_123954.jpg,taxi_amarillo_train_0158.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260715_123954.jpg
IMG_20260630_154200.jpg,taxi_amarillo_train_0159.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260630_154200.jpg
IMG_20260705_174401.jpg,taxi_amarillo_train_0160.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_174401.jpg
IMG_20260619_150047.jpg,taxi_amarillo_train_0161.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260619_150047.jpg
IMG_20260705_173847.jpg,taxi_amarillo_train_0162.jpg,train,/home/irar/Escritorio/ProyectoTaxiDetector/dataset/positivos/originales/IMG_20260705_173847.jpg
